Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42661,,
Mouse ID,11562,,
Disposition,"Normal dispostion, sac'd due to ulcerated tumor; T1- R side",,
Sex,Male,,
Strain,Braf het,,
BD,42583,,
Sac Date,42661,,
Age at Sac,78,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42585,,
Virus 1,RCAN HA-Akt1 E17K,,
Virus 2,RCAS Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf het; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Normal dispostion, sac'd due to ulcerated tumor; T1- R side",,
,Skull intact,,
,Organs looked normal--except H/L had a tumor-ish mass attached,,
,T1- 1 cryogenic and 1 cell line attempted,,
