Mouse Necropsy information sheet,...2,...3,...4
Initials,RB,,
Today's Date,43609,,
Mouse ID,20028,,
Disposition,Experimental Endpoint,,
Sex,Male,,
Strain,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
BD,43564,,
Sac Date,43609,,
Age at Sac,45,,
RCAS injection?,Yes,,
Injection route,Intracranial,,
Injection Date,43566,,
Virus 1,IDH1R132H,,
Virus 2,PDGFA,,
Virus 3,Cre,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,43586,,
Dox Tx?,NA,,
Duration of Dox Tx,,,
Genotype,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
Tissue collected,Brain,,
Zinc fixed?,No,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
,,,
Additional comments,Hydrocephaly,,
