Mouse Necropsy information sheet,...2,...3,...4
Initials,MS,,
Today's Date,42821,,
Mouse ID,14074,,
Disposition,"Active, alert, healthy, but two large primary tumor present.  One sitting on top of skull that was on nearly ulcerated and one on right scapula.",,
Sex,Female,,
Strain,Braf wt,,
BD,42772,,
Sac Date,42821,,
Age at Sac,49,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42772,,
Virus 1,RCAS HA-Nras Q61R ires Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42808,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumors",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Two primary tumor sites; 1 on top of skull and 1 on right scapula.  Skull was intact, lungs appeared normal by gross inspection.  2 tumor chunks frozen.",,
,,,
