Mouse Necropsy information sheet,...2,...3,...4
Initials,YN,,
Today's Date,42787,,
Mouse ID,13688,,
Disposition,Tumor was largely fluid filled; spanned majorily on the the left side,,
Sex,Male,,
Strain,All alleles,,
BD,42741,,
Sac Date,42787,,
Age at Sac,46,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42742,,
Virus 1,RCAS myrFLAG AKT1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42776,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Tumor was filled with clear fluid. Small portion was actual solid tumor.,,
,Heart looked slightly enlarged upon visual inspection.,,
,No tumor chunk for preservation.,,
,No cell line attempted.,,
,Skull was still in tact. Possible mushy brain?,,
