Mouse Necropsy information sheet,...2,...3,...4
Initials,GP,,
Today's Date,42872,,
Mouse ID,14623,,
Disposition,Sac'd due to lethargic disposition; breathing rapidly; T1--between scapulas; T2--posterior to T1,,
Sex,Female,,
Strain,All Alleles,,
BD,42812,,
Sac Date,42871,,
Age at Sac,59,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42814,,
Virus 1,HA-Akt1 E17K (K179M),,
Virus 2,Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,42870,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, kidney, spleen, liver, tumor",,
Zinc fixed?,"Brain, lungs",,
Formalin fixed?,"Tumor, organs",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Sac'd due to lethargic disposition; breathing rapidly; T1--between scapulas; T2--posterior to T1,,
,Brain and skull were both in tact.,,
,All organs appeared normal. No indication for rapid breathing.,,
,Tumors were too small to attempt cryogenics or cell lines.,,
