Mouse Necropsy information sheet,...2,...3,...4
Initials,ND,,
Today's Date,43136,,
Mouse ID,17604,,
Disposition,Normal disposition; sac'd due tumor size and bleeding left ear. T1 - R scapula; T2 - L ear,,
Sex,Female,,
Strain,All Alleles,,
BD,43099,,
Sac Date,43136,,
Age at Sac,37,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,43100,,
Virus 1,RCAN myr-HA-Akt1,,
Virus 2,RCAS Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,43129,,
Dox Tx?,Yes,,
Duration of Dox Tx,7,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Tumors, brain, lungs",,
Zinc fixed?,No,,
Formalin fixed?,"Tumor, brain, lungs",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,None noted,,
Additional comments,Normal disposition; sac'd due tumor size and bleeding left ear. T1 - R scapula; T2 - L ear,,
,Brain and skull were in tact.,,
,Organs appeared normal,,
,T1 - 3 cryos and 1 cell line; T2 - 0 cryos and 1 cell line attempted,,
Blood Draw,"Plamsa collected, no buffy coat collected",,
