Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42762,,
Mouse ID,12081,,
Disposition,Large open fight wound on back,,
Sex,Male,,
Strain,Ink WT,,
BD,42625,,
Sac Date,42762,,
Age at Sac,137,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42619,,
Virus 1,RCAS Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,NA,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,"Brain, heart, lungs, kidneys, liver, spleen",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Some nodules on lungs,,
,No tumor found.,,
