Mouse Necropsy information sheet,...2,...3,...4
Initials,RC,,
Today's Date,43269,,
Mouse ID,18052,,
Disposition,experimental end-point,,
Sex,male,,
Strain,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
BD,43156,,
Sac Date,43269,,
Age at Sac,113,,
RCAS injection?,Yes,,
Injection route,Intracranial,,
Injection Date,43158,,
Virus 1,IDHR132H,,
Virus 2,PDGFA,,
Virus 3,Cre,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,43269,,
Dox Tx?,NA,,
Duration of Dox Tx,No,,
Genotype,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
Tissue collected,brain,,
Zinc fixed?,No,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,,,
Additional comments,mild/moderate necrosis and mush,,
