Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,43061,,
Mouse ID,14549,,
Disposition,"No tumor, end point. Healthy and active in cage",,
Sex,Female,,
Strain,Ink WT,,
BD,42806,,
Sac Date,43060,,
Age at Sac,254,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42807,,
Virus 1,RCAS Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,NA,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,"Brain, heart, lungs, spleen, kidneys, liver.",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,H&L healthy,,
,Skull intact,,
,"No tumor, end point",,
