Mouse Necropsy information sheet,...2,...3,...4
Initials,DS,,
Today's Date,42927,,
Mouse ID,15823,,
Disposition,"lethargic, neural issues",,
Sex,Female,,
Strain,N-TVA; Braf Ca/Ca; Pten f/f; Ink f/f,,
BD,42903,,
Sac Date,42927,,
Age at Sac,24,,
RCAS injection?,Yes,,
Injection route,intercranial,,
Injection Date,42905,,
Virus 1,CRE,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,,,
Date Tumor reported,42923,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; Braf ca/ca; Pten f/f; Ink4a/Arf f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,,,
,,,
