Mouse Necropsy information sheet,...2,...3,...4
Initials,GP,,
Today's Date,42928,,
Mouse ID,15344,,
Disposition,"Normal disposition; sac'd due to tumor size; T1- located underneath left ear, beginning to impact left eye.",,
Sex,Male,,
Strain,All Alleles,,
BD,42865,,
Sac Date,42928,,
Age at Sac,63,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42868,,
Virus 1,RCAN myr-HA-Akt1,,
Virus 2,RCAS Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,42912,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, tumor",,
Zinc fixed?,"Brain, lungs",,
Formalin fixed?,Tumor,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,"Normal disposition; sac'd due to tumor size; T1- located underneath left ear, beginning to impact left eye.",,
,Brain and skull were in tact.,,
,All organs appeared normal,,
,3 cryogenics and 1 cell line attempted,,
